Distance_(microns),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
,,178.964,23.796
,,179.400,24.723
,,179.837,25.690
,,180.273,26.696
,,180.710,27.742
,,181.146,28.830
,,181.583,29.961
,,182.019,31.135
,,182.456,32.352
,,182.892,33.614
,,183.329,34.922
,,183.765,36.276
,,184.202,37.676
,,184.638,39.124
,,185.075,40.619
,,185.511,42.162
,,185.948,43.754
,,186.384,45.395
,,186.821,47.084
,,187.257,48.823
,,187.694,50.611
,,188.130,52.448
,,188.567,54.335
,,189.003,56.270
,,189.440,58.253
,,189.876,60.285
,,190.313,62.365
,,190.749,64.492
,,191.186,66.665
,,191.622,68.884
,,192.059,71.148
,,192.495,73.455
,,192.932,75.805
,,193.368,78.197
,,193.805,80.628
,,194.241,83.098
,,194.678,85.604
,,195.114,88.146
,,195.551,90.721
,,195.987,93.327
,,196.424,95.963
,,196.860,98.626
,,197.297,101.313
,,197.733,104.023
,,198.170,106.753
,,198.606,109.500
,,199.043,112.262
,,199.479,115.035
,,199.916,117.817
,,200.352,120.605
,,200.789,123.396
,,201.225,126.186
,,201.662,128.972
,,202.098,131.752
,,202.535,134.520
,,202.971,137.275
,,203.408,140.013
,,203.844,142.729
,,204.281,145.421
,,204.717,148.085
,,205.154,150.717
,,205.590,153.313
,,206.027,155.870
,,206.463,158.385
,,206.900,160.854
,,207.336,163.272
,,207.773,165.637
,,208.209,167.944
,,208.646,170.192
,,209.082,172.375
,,209.519,174.490
,,209.955,176.535
,,210.392,178.506
,,210.828,180.400
,,211.265,182.214
,,211.701,183.945
,,212.138,185.590
,,212.574,187.146
,,213.011,188.612
,,213.447,189.983
,,213.884,191.259
,,214.320,192.437
,,214.757,193.515
,,215.193,194.491
,,215.630,195.364
,,216.066,196.132
,,216.503,196.793
,,216.939,197.347
,,217.376,197.793
,,217.812,198.130
,,218.249,198.357
,,218.685,198.474
,,219.122,198.481
,,219.558,198.377
,,219.995,198.164
,,220.431,197.841
,,220.868,197.408
,,221.304,196.867
,,221.741,196.219
,,222.177,195.464
,,222.614,194.605
,,223.050,193.641
,,223.487,192.576
,,223.923,191.410
,,224.360,190.146
,,224.796,188.786
,,225.233,187.332
,,225.669,185.787
,,226.106,184.153
,,226.542,182.433
,,226.979,180.629
,,227.415,178.745
,,227.852,176.783
,,228.288,174.747
,,228.725,172.640
,,229.161,170.465
,,229.598,168.226
,,230.034,165.925
,,230.471,163.567
,,230.907,161.155
,,231.344,158.693
,,231.780,156.184
,,232.217,153.631
,,232.653,151.040
,,233.090,148.412
,,233.526,145.752
,,233.963,143.063
,,234.399,140.350
,,234.836,137.615
,,235.272,134.862
,,235.709,132.095
,,236.145,129.316
,,236.582,126.531
,,237.018,123.741
